sentence	is_counterfactual
付属のベルトは、30インチのデニムでベルトを使わないといけない自分ですと、グルッと回して更に30cm程余る程度ですが、大型の裁断ばさみなら簡単に切れますし、切ったところをライターで軽く炙ればいいので自分に合わせての調整も楽だと思います。	0
娘は甲の幅が広めなので、このサイズを買いましたが、幅はよかったようですが、大きかったです。	0
これはブレンデルの三回目の録音の18:21よりも更に遅く、もしギレリスがこの曲を演奏していたらこのようなものになったかもしれないと思わせます。	0
前のやつはもっと静かだったような……	1
面白い考えだと思うがなぜこれが富の均一化に結び付くのかもう少し具体的に説明して欲しかった。	1
つまりこの・『zero to one』・は、読みさえしなければ、あと幾年かは、無邪気に、inocentで居られたはずなのに・・・という、恐ろしい程の、「未知」であってしかるべきだった、・「数年後」・を炙り出す、本当に怖ろしい、「恐怖の書」なのである。	0
小窓が以外と汚れやすく目立つのと、表側フタは薄く、思ったより高級感が無いので-1ですが、ほぼほぼ満足しました。	0
思ったほどカジュアルすぎず良いです。	0
Chromecastではそれが、さらにひどいです（最初のしばらくだけ快調）。	0
数百回の充電が可能ですが寿命がありますのでもっと上位機種を探すもよし、E6で十分な方はまた買ってもこれ無問題。	0
別に所有している、SONYのMDR-DS7500というワイヤレスヘッドホンでは、一切音切れないのでおそらく、RS220特有の症状だと思います。	0
ロックやフュージョン・ 系の曲なら全く問題ありませんが、クラシックや静かなジャズはちょっと、・ というところでしょうか。	0
付け加えますと、本作品についてコナリー自身の言葉を聞くなら、ユーチューブで「Michael Connelly's The Gods of Guilt」と検索すればコナリー本人が登場するビデオを視聴することができます。	0
と、大雑把な感じがする・といった感じでしょうか・気になる点が長文になりましたが、充電するという役目は十分果たせるので、2000円でこの容量というコスパを考えると、許容範囲内です	0
と思ったら、・入れる＝ママが離れる。	0
私は、原作を全く知らずに観たのですが、そのような人でも、十分楽しめるのではないかと思います。	0
もっともそこ迄のお値段ではないので全体的には凄く満足しています。	0
100均で別途コードを買って代用すれば大丈夫ですがコードは結構脆いようなのでバッテリー代+2〜300円くらいの感覚で買ってコードは使わずに別で準備をした方がいいと思います。	0
ベースに若干の余裕があるので、34mm弱くらいまでなら付けられそう。	0
また機会があれば宜しくお願いします。	0
電池持ちは、NTTから供給されている製品と同じだと思います。	0
