sentence	is_counterfactual
Replacement works as advertised but with a limited transmission range - documentation doesn't state transmitter max distance.	0
First day wesring this product and it deels great..fits 100 percent like size...altho i assume it will shrink in washer and dryer which would be ok..lightweight and cool especially in 80 plus westher	0
It just rolls down... it would have been nice to have a seam or hem for a more finished look.	1
Glad to find these on Amazon because I couldn't find them in town!	0
I also wanted to match the interior of my car which is black.	0
Haven't had to wash them yet, but they will not be going in with the rest of my laundry just in case the colors run.	0
I couldn't locate where it was coming from until recently, then I found that under some circumstances this pre filter was omitting an odor, so I tried another batch and the same thing happened.	0
If it was just the bass that bothered me I could have lived with that.	1
The less sturdy build makes it hard to pull clothes out without disturbing everything, but I'm pleased overall.	0
I understand that with the amount of pages there really wasn't room for the world building but I wish I understood more.	1
Super cute and made from material that can get wet but doesn't look wet and dries super fast !	0
It's what he wanted for his birthday and he was really happy with it.	0
I wish the pattern was over the whole thing instead of the color block sections, but pretty	1
There were definitely some songs in which I had missed out on an underlying bass line before but now each detail is clear without being too overpowering.	0
I haven't had a chance to check out the sound quality myself yet but they seem perfect for my son.	0
Also the author should have fixed the spelling and punctuation errors which would have made it easier to read some of the passages.	1
The antenna weighs very little so is easy to put up and doesn't require a heavy antenna pole.	0
I was a little worried about the size, but it couldn't fit better.	0
fits perfectly that is if you're looking for private tanning without the tanlines :)	0
In all I returned Polk within a week without bothering to pay return shipment , as I needed a better product.	0
Our hero has set himself a goal, and as one might expect of a seventeen-year-old, he doesn't think about backup plans, or what he might do with himself once he reaches his goal.	0
This adapter doesn't come loose like others I have had.	0
I wish that I had powerful words like Mia Sheridan to do this book justice but I don't.	1
So even though I really wanted to like it, in the end I returned it as defective and I cannot recommend it.	0
He doesn't notice an odor that is mentioned in some reviews, the pillow is very comfortable and keeps him from getting a sweaty head.	0
I haven't used it yet, but if you google Crafters Workshop Bricks with blog you will see tons of wonderful projects you can do with it.	0
Since I couldn't find what I had before I find this one acceptable.	0
